female,FEMININE
fem,FEMININE
f,FEMININE
♀,FEMININE
masc,MASCULINE
man,MASCULINE
m,MASCULINE
♂,MASCULINE
neutral,NEUTER
neu,NEUTER
n,NEUTER

