3166,ISO
3166-1,ISO
country,ISO
fao,ISO
fish,FAO
fishing,FAO
globalplanet,WOEID
gp,WOEID
ISO 3166,ISO
ISO 3166-1 ALPHA2,ISO
ISO 3166-1,ISO
isocountry,ISO
Level 1,TDWG
Level 2,TDWG
Level 3,TDWG
Level 4,TDWG
none,TEXT
string,TEXT
TDWG 1,TDWG
TDWG 2,TDWG
TDWG 3,TDWG
TDWG 4,TDWG
TDWG Level 1,TDWG
TDWG Level 2,TDWG
TDWG Level 3,TDWG
TDWG Level 4,TDWG
woe,WOEID
yahoo,WOEID
