id,parent_id,name_id,provisional,fossil,recent,lifezones,species_estimate,species_estimate_reference_id
41642087,41641781,41642087,f,,,{},,
41642088,41642087,41642088,f,,,{},,
41643322,41642087,41643322,f,,,{},,
41652867,41642087,41652867,f,,,{},,
41642089,41642087,41642089,f,,,{},,
41642806,41642087,41642806,f,,,{},,
41643321,41642806,41643321,f,,,{},,
41642807,41642806,41642807,f,,,{},,
41642092,41642087,41642092,f,,,{},,
41642093,41642092,41642093,f,,,{},,
41642226,41642087,41642226,f,,,{},,
41642227,41642226,41642227,f,,,{},,
41642687,41642226,41642687,f,,,{},,
41643320,41642226,41643320,f,,,{},,
41645257,41642087,41645257,f,,,{},,
41645258,41645257,41645258,f,,,{},,
41645259,41645257,41645259,f,,,{},,
41652866,41645257,41652866,f,,,{},,
41641782,41641781,41641782,f,,,{},,
41647786,41641782,41647786,f,,,{},,
41651878,41641782,41651878,f,,,{},,
41643331,41641782,41643331,f,,,{},,
41643290,41641782,41643290,f,,,{},,
41644669,41641782,41644669,f,,,{},,
41643289,41641782,41643289,f,,,{},,
41652378,41641782,41652378,f,,,{},,
41647785,41641782,41647785,f,,,{},,
41643330,41641782,41643330,f,,,{},,
41644689,41641782,41644689,f,,,{},,
41643300,41641782,41643300,f,,,{},,
41655671,41641782,41655671,f,,,{},,
41655670,41641782,41655670,f,,,{},,
41655669,41641782,41655669,f,,,{},,
41655675,41641782,41655675,f,,,{},,
41644670,41641782,41644670,f,,,{},,
41652875,41641782,41652875,f,,,{},,
41655672,41641782,41655672,f,,,{},,
41655674,41641782,41655674,f,,,{},,
41644671,41641782,41644671,f,,,{},,
41643326,41641782,41643326,f,,,{},,
41643332,41643326,41643332,f,,,{},,
41643333,41643326,41643333,f,,,{},,
41643328,41643326,41643328,f,,,{},,
41643327,41643326,41643327,f,,,{},,
41652874,41643326,41652874,f,,,{},,
41644661,41643326,41644661,f,,,{},,
41644664,41641782,41644664,f,,,{},,
41644665,41644664,41644665,f,,,{},,
41647789,41641782,41647789,f,,,{},,
41643302,41641782,41643302,f,,,{},,
41652377,41641782,41652377,f,,,{},,
41644672,41641782,41644672,f,,,{},,
41643306,41641782,41643306,f,,,{},,
41643295,41641782,41643295,f,,,{},,
41647788,41641782,41647788,f,,,{},,
41647787,41641782,41647787,f,,,{},,
41644659,41641782,41644659,f,,,{},,
41655663,41641782,41655663,f,,,{},,
41643299,41641782,41643299,f,,,{},,
41643325,41641782,41643325,f,,,{},,
41643274,41641782,41643274,f,,,{},,
41647784,41641782,41647784,f,,,{},,
41651879,41641782,41651879,f,,,{},,
41652376,41641782,41652376,f,,,{},,
41641783,41641782,41641783,f,,,{},,
41644666,41641782,41644666,f,,,{},,
41643303,41641782,41643303,f,,,{},,
41643287,41641782,41643287,f,,,{},,
41644674,41641782,41644674,f,,,{},,
41652374,41641782,41652374,f,,,{},,
41651881,41641782,41651881,f,,,{},,
41655665,41641782,41655665,f,,,{},,
41655664,41641782,41655664,f,,,{},,
41643329,41641782,41643329,f,,,{},,
41655666,41641782,41655666,f,,,{},,
41644662,41641782,41644662,f,,,{},,
41652873,41641782,41652873,f,,,{},,
41644673,41641782,41644673,f,,,{},,
41643292,41641782,41643292,f,,,{},,
41652375,41641782,41652375,f,,,{},,
41643293,41641782,41643293,f,,,{},,
41644668,41641782,41644668,f,,,{},,
41655668,41641782,41655668,f,,,{},,
41655667,41641782,41655667,f,,,{},,
41644658,41641782,41644658,f,,,{},,
41643291,41641782,41643291,f,,,{},,
41644663,41641782,41644663,f,,,{},,
41644660,41641782,41644660,f,,,{},,
41652872,41641782,41652872,f,,,{},,
41643301,41641782,41643301,f,,,{},,
41652877,41641782,41652877,f,,,{},,
41652876,41641782,41652876,f,,,{},,
41655673,41641782,41655673,f,,,{},,
41651880,41641782,41651880,f,,,{},,
41642234,41641781,41642234,f,,,{},,
41655334,41642234,41655334,f,,,{},,
41655305,41642234,41655305,f,,,{},,
41655306,41642234,41655306,f,,,{},,
41655317,41642234,41655317,f,,,{},,
41655296,41642234,41655296,f,,,{},,
41655299,41642234,41655299,f,,,{},,
41642235,41642234,41642235,f,,,{},,
41655335,41642234,41655335,f,,,{},,
41655336,41655335,41655336,f,,,{},,
41655328,41642234,41655328,f,,,{},,
41655329,41655328,41655329,f,,,{},,
41642487,41642234,41642487,f,,,{},,
41643215,41641781,41643215,f,,,{},,
41643242,41643215,41643242,f,,,{},,
41643243,41643242,41643243,f,,,{},,
41643218,41643215,41643218,f,,,{},,
41643219,41643218,41643219,f,,,{},,
41643224,41643218,41643224,f,,,{},,
41643230,41643218,41643230,f,,,{},,
41643225,41643215,41643225,f,,,{},,
41643244,41643225,41643244,f,,,{},,
41643226,41643225,41643226,f,,,{},,
41643220,41643215,41643220,f,,,{},,
41643221,41643220,41643221,f,,,{},,
41643240,41643215,41643240,f,,,{},,
41643241,41643240,41643241,f,,,{},,
41643236,41643215,41643236,f,,,{},,
41643237,41643236,41643237,f,,,{},,
41643216,41643215,41643216,f,,,{},,
41643217,41643216,41643217,f,,,{},,
41643231,41643216,41643231,f,,,{},,
41643233,41643216,41643233,f,,,{},,
41643239,41643216,41643239,f,,,{},,
41643234,41643215,41643234,f,,,{},,
41643235,41643234,41643235,f,,,{},,
41643238,41643234,41643238,f,,,{},,
41643228,41643215,41643228,f,,,{},,
41643229,41643228,41643229,f,,,{},,
41643222,41643215,41643222,f,,,{},,
41643223,41643222,41643223,f,,,{},,
41643227,41643222,41643227,f,,,{},,
41642096,41641781,41642096,f,,,{},,
41915050,41642096,41915050,f,,,{},,
41642097,41642096,41642097,f,,,{},,
41655844,41642097,41655844,f,,,{},,
41644701,41642097,41644701,f,,,{},,
41655349,41642097,41655349,f,,,{},,
41644702,41642097,41644702,f,,,{},,
41646521,41642097,41646521,f,,,{},,
41644703,41642097,41644703,f,,,{},,
41648400,41642097,41648400,f,,,{},,
41642098,41642097,41642098,f,,,{},,
41648398,41642096,41648398,f,,,{},,
41648399,41648398,41648399,f,,,{},,
41652844,41648398,41652844,f,,,{},,
41646093,41642096,41646093,f,,,{},,
41648401,41646093,41648401,f,,,{},,
41646094,41646093,41646094,f,,,{},,
41645208,41641781,41645208,f,,,{},,
41645210,41645208,41645210,f,,,{},,
41645209,41645208,41645209,f,,,{},,
41653023,41641780,41653023,f,,,{},,
41653029,41653023,41653029,f,,,{},,
41653194,41653029,41653194,f,,,{},,
41653208,41653029,41653208,f,,,{},,
41653202,41653029,41653202,f,,,{},,
41653152,41653029,41653152,f,,,{},,
41653156,41653029,41653156,f,,,{},,
41653153,41653029,41653153,f,,,{},,
41653189,41653029,41653189,f,,,{},,
41653136,41653029,41653136,f,,,{},,
41653114,41653029,41653114,f,,,{},,
41653105,41653029,41653105,f,,,{},,
41653106,41653029,41653106,f,,,{},,
41653111,41653029,41653111,f,,,{},,
41653112,41653029,41653112,f,,,{},,
41653030,41653029,41653030,f,,,{},,
41653048,41653029,41653048,f,,,{},,
41653084,41653029,41653084,f,,,{},,
41653042,41653029,41653042,f,,,{},,
41653083,41653029,41653083,f,,,{},,
41653080,41653029,41653080,f,,,{},,
41653057,41653029,41653057,f,,,{},,
41653036,41653023,41653036,f,,,{},,
41653148,41653036,41653148,f,,,{},,
41653137,41653036,41653137,f,,,{},,
41653115,41653036,41653115,f,,,{},,
41653116,41653036,41653116,f,,,{},,
41653037,41653036,41653037,f,,,{},,
41653139,41653023,41653139,f,,,{},,
41653140,41653139,41653140,f,,,{},,
41653141,41653023,41653141,f,,,{},,
41653142,41653141,41653142,f,,,{},,
41653067,41653023,41653067,f,,,{},,
41653195,41653067,41653195,f,,,{},,
41653151,41653067,41653151,f,,,{},,
41653171,41653067,41653171,f,,,{},,
41653128,41653067,41653128,f,,,{},,
41653130,41653067,41653130,f,,,{},,
41653138,41653067,41653138,f,,,{},,
41653068,41653067,41653068,f,,,{},,
41653034,41653023,41653034,f,,,{},,
41653164,41653034,41653164,f,,,{},,
41653162,41653034,41653162,f,,,{},,
41653168,41653034,41653168,f,,,{},,
41653174,41653034,41653174,f,,,{},,
41653170,41653034,41653170,f,,,{},,
41653178,41653034,41653178,f,,,{},,
41653143,41653034,41653143,f,,,{},,
41653099,41653034,41653099,f,,,{},,
41653089,41653034,41653089,f,,,{},,
41653035,41653034,41653035,f,,,{},,
41653081,41653034,41653081,f,,,{},,
41653075,41653034,41653075,f,,,{},,
41653050,41653034,41653050,f,,,{},,
41653026,41653023,41653026,f,,,{},,
41653191,41653026,41653191,f,,,{},,
41653199,41653026,41653199,f,,,{},,
41653198,41653026,41653198,f,,,{},,
41653207,41653026,41653207,f,,,{},,
41653204,41653026,41653204,f,,,{},,
41653150,41653026,41653150,f,,,{},,
41653157,41653026,41653157,f,,,{},,
41653155,41653026,41653155,f,,,{},,
41653154,41653026,41653154,f,,,{},,
41653167,41653026,41653167,f,,,{},,
41653172,41653026,41653172,f,,,{},,
41653169,41653026,41653169,f,,,{},,
41653181,41653026,41653181,f,,,{},,
41653190,41653026,41653190,f,,,{},,
41653124,41653026,41653124,f,,,{},,
41653123,41653026,41653123,f,,,{},,
41653121,41653026,41653121,f,,,{},,
41653122,41653026,41653122,f,,,{},,
41653125,41653026,41653125,f,,,{},,
41653133,41653026,41653133,f,,,{},,
41653145,41653026,41653145,f,,,{},,
41653113,41653026,41653113,f,,,{},,
41653118,41653026,41653118,f,,,{},,
41653120,41653026,41653120,f,,,{},,
41653119,41653026,41653119,f,,,{},,
41653109,41653026,41653109,f,,,{},,
41653110,41653026,41653110,f,,,{},,
41653031,41653026,41653031,f,,,{},,
41653028,41653026,41653028,f,,,{},,
41653027,41653026,41653027,f,,,{},,
41653087,41653026,41653087,f,,,{},,
41653086,41653026,41653086,f,,,{},,
41653085,41653026,41653085,f,,,{},,
41653045,41653026,41653045,f,,,{},,
41653092,41653026,41653092,f,,,{},,
41653091,41653026,41653091,f,,,{},,
41653079,41653026,41653079,f,,,{},,
41653077,41653026,41653077,f,,,{},,
41653076,41653026,41653076,f,,,{},,
41653055,41653026,41653055,f,,,{},,
41653051,41653026,41653051,f,,,{},,
41653107,41653026,41653107,f,,,{},,
41653206,41653107,41653206,f,,,{},,
41653146,41653107,41653146,f,,,{},,
41653108,41653107,41653108,f,,,{},,
41653053,41653026,41653053,f,,,{},,
41653054,41653053,41653054,f,,,{},,
41653070,41653026,41653070,f,,,{},,
41653065,41653026,41653065,f,,,{},,
41653061,41653026,41653061,f,,,{},,
41653072,41653023,41653072,f,,,{},,
41653073,41653072,41653073,f,,,{},,
41653039,41653023,41653039,f,,,{},,
41653197,41653039,41653197,f,,,{},,
41653201,41653039,41653201,f,,,{},,
41653188,41653039,41653188,f,,,{},,
41653144,41653039,41653144,f,,,{},,
41653098,41653039,41653098,f,,,{},,
41653103,41653039,41653103,f,,,{},,
41653165,41653039,41653165,f,,,{},,
41653166,41653165,41653166,f,,,{},,
41653173,41653165,41653173,f,,,{},,
41653066,41653039,41653066,f,,,{},,
41653069,41653039,41653069,f,,,{},,
41653040,41653039,41653040,f,,,{},,
41653186,41653040,41653186,f,,,{},,
41653041,41653040,41653041,f,,,{},,
41653071,41653040,41653071,f,,,{},,
41653046,41653023,41653046,f,,,{},,
41653149,41653046,41653149,f,,,{},,
41653175,41653046,41653175,f,,,{},,
41653183,41653046,41653183,f,,,{},,
41653131,41653046,41653131,f,,,{},,
41653126,41653046,41653126,f,,,{},,
41653147,41653046,41653147,f,,,{},,
41653097,41653046,41653097,f,,,{},,
41653088,41653046,41653088,f,,,{},,
41653047,41653046,41653047,f,,,{},,
41653094,41653046,41653094,f,,,{},,
41653095,41653046,41653095,f,,,{},,
41653082,41653046,41653082,f,,,{},,
41653049,41653046,41653049,f,,,{},,
41653063,41653046,41653063,f,,,{},,
41653159,41653046,41653159,f,,,{},,
41653160,41653159,41653160,f,,,{},,
41653032,41653023,41653032,f,,,{},,
41653196,41653032,41653196,f,,,{},,
41653200,41653032,41653200,f,,,{},,
41653158,41653032,41653158,f,,,{},,
41653184,41653032,41653184,f,,,{},,
41653182,41653032,41653182,f,,,{},,
41653180,41653032,41653180,f,,,{},,
41653177,41653032,41653177,f,,,{},,
41653185,41653032,41653185,f,,,{},,
41653187,41653032,41653187,f,,,{},,
41653129,41653032,41653129,f,,,{},,
41653132,41653032,41653132,f,,,{},,
41653135,41653032,41653135,f,,,{},,
41653117,41653032,41653117,f,,,{},,
41653100,41653032,41653100,f,,,{},,
41653104,41653032,41653104,f,,,{},,
41653043,41653032,41653043,f,,,{},,
41653038,41653032,41653038,f,,,{},,
41653033,41653032,41653033,f,,,{},,
41653093,41653032,41653093,f,,,{},,
41653078,41653032,41653078,f,,,{},,
41653056,41653032,41653056,f,,,{},,
41653064,41653032,41653064,f,,,{},,
41653058,41653032,41653058,f,,,{},,
41653060,41653032,41653060,f,,,{},,
41653059,41653032,41653059,f,,,{},,
41653062,41653032,41653062,f,,,{},,
41653024,41653023,41653024,f,,,{},,
41653193,41653024,41653193,f,,,{},,
41653192,41653024,41653192,f,,,{},,
41653205,41653024,41653205,f,,,{},,
41653203,41653024,41653203,f,,,{},,
41653163,41653024,41653163,f,,,{},,
41653161,41653024,41653161,f,,,{},,
41653179,41653024,41653179,f,,,{},,
41653127,41653024,41653127,f,,,{},,
41653134,41653024,41653134,f,,,{},,
41653025,41653024,41653025,f,,,{},,
41653090,41653024,41653090,f,,,{},,
41653044,41653024,41653044,f,,,{},,
41653096,41653024,41653096,f,,,{},,
41653074,41653024,41653074,f,,,{},,
41653052,41653024,41653052,f,,,{},,
41653101,41653024,41653101,f,,,{},,
41653176,41653101,41653176,f,,,{},,
41653102,41653101,41653102,f,,,{},,
41641947,41641780,41641947,f,,,{},,
41641948,41641947,41641948,f,,,{},,
41641949,41641948,41641949,f,,,{},,
41641972,41641948,41641972,f,,,{},,
41641956,41641948,41641956,f,,,{},,
41644144,41641948,41644144,f,,,{},,
41644143,41641948,41644143,f,,,{},,
41644142,41641948,41644142,f,,,{},,
41644145,41641948,41644145,f,,,{},,
41644146,41641948,41644146,f,,,{},,
41644150,41641947,41644150,f,,,{},,
41644151,41644150,41644151,f,,,{},,
41642467,41641780,41642467,f,,,{},,
41642504,41642467,41642504,f,,,{},,
41642505,41642504,41642505,f,,,{},,
41642506,41642505,41642506,f,,,{},,
41654872,41642504,41654872,f,,,{},,
41654873,41654872,41654873,f,,,{},,
41642507,41642504,41642507,f,,,{},,
41642508,41642507,41642508,f,,,{},,
41654892,41642507,41654892,f,,,{},,
41647808,41642467,41647808,f,,,{},,
41654879,41647808,41654879,f,,,{},,
41654882,41654879,41654882,f,,,{},,
41654880,41654879,41654880,f,,,{},,
41654889,41654879,41654889,f,,,{},,
41654890,41647808,41654890,f,,,{},,
41654891,41654890,41654891,f,,,{},,
41647809,41647808,41647809,f,,,{},,
41647810,41647809,41647810,f,,,{},,
41642468,41642467,41642468,f,,,{},,
41642509,41642468,41642509,f,,,{},,
41642481,41642468,41642481,f,,,{},,
41642469,41642468,41642469,f,,,{},,
41642483,41642468,41642483,f,,,{},,
41642475,41642468,41642475,f,,,{},,
41642510,41642468,41642510,f,,,{},,
41642476,41642468,41642476,f,,,{},,
41642477,41642476,41642477,f,,,{},,
41655003,41642468,41655003,f,,,{},,
41642473,41642468,41642473,f,,,{},,
41642474,41642473,41642474,f,,,{},,
41642493,41642468,41642493,f,,,{},,
41642494,41642493,41642494,f,,,{},,
41654544,41642467,41654544,f,,,{},,
41654586,41654544,41654586,f,,,{},,
41654582,41654544,41654582,f,,,{},,
41654575,41654544,41654575,f,,,{},,
41654559,41654544,41654559,f,,,{},,
41654554,41654544,41654554,f,,,{},,
41654555,41654544,41654555,f,,,{},,
41654556,41654544,41654556,f,,,{},,
41654587,41654544,41654587,f,,,{},,
41654588,41654587,41654588,f,,,{},,
41654573,41654544,41654573,f,,,{},,
41654574,41654573,41654574,f,,,{},,
41654584,41654544,41654584,f,,,{},,
41654585,41654584,41654585,f,,,{},,
41654578,41654544,41654578,f,,,{},,
41654579,41654578,41654579,f,,,{},,
41654589,41654544,41654589,f,,,{},,
41654590,41654589,41654590,f,,,{},,
41654551,41654544,41654551,f,,,{},,
41654552,41654551,41654552,f,,,{},,
41654547,41654544,41654547,f,,,{},,
41654548,41654547,41654548,f,,,{},,
41654569,41654544,41654569,f,,,{},,
41654570,41654569,41654570,f,,,{},,
41654545,41654544,41654545,f,,,{},,
41654546,41654545,41654546,f,,,{},,
41654553,41654545,41654553,f,,,{},,
41654562,41654544,41654562,f,,,{},,
41654568,41654562,41654568,f,,,{},,
41654572,41654562,41654572,f,,,{},,
41654567,41654562,41654567,f,,,{},,
41654566,41654562,41654566,f,,,{},,
41654563,41654562,41654563,f,,,{},,
41654549,41654544,41654549,f,,,{},,
41654580,41654549,41654580,f,,,{},,
41654577,41654549,41654577,f,,,{},,
41654581,41654549,41654581,f,,,{},,
41654583,41654549,41654583,f,,,{},,
41654571,41654549,41654571,f,,,{},,
41654564,41654549,41654564,f,,,{},,
41654565,41654549,41654565,f,,,{},,
41654550,41654549,41654550,f,,,{},,
41654557,41654544,41654557,f,,,{},,
41654558,41654557,41654558,f,,,{},,
41654560,41654544,41654560,f,,,{},,
41654576,41654560,41654576,f,,,{},,
41654561,41654560,41654561,f,,,{},,
41642610,41642467,41642610,f,,,{},,
41642611,41642610,41642611,f,,,{},,
41642612,41642611,41642612,f,,,{},,
41642470,41642467,41642470,f,,,{},,
41654896,41642470,41654896,f,,,{},,
41654897,41654896,41654897,f,,,{},,
41642479,41642470,41642479,f,,,{},,
41642480,41642479,41642480,f,,,{},,
41642484,41642470,41642484,f,,,{},,
41642485,41642484,41642485,f,,,{},,
41654881,41642484,41654881,f,,,{},,
41654878,41642484,41654878,f,,,{},,
41642471,41642470,41642471,f,,,{},,
41655621,41642471,41655621,f,,,{},,
41647813,41642471,41647813,f,,,{},,
41642565,41642471,41642565,f,,,{},,
41642489,41642471,41642489,f,,,{},,
41642511,41642471,41642511,f,,,{},,
41654894,41642471,41654894,f,,,{},,
41642478,41642471,41642478,f,,,{},,
41642496,41642471,41642496,f,,,{},,
41654875,41642471,41654875,f,,,{},,
41642495,41642471,41642495,f,,,{},,
41654893,41642471,41654893,f,,,{},,
41647812,41642471,41647812,f,,,{},,
41654884,41642471,41654884,f,,,{},,
41642482,41642471,41642482,f,,,{},,
41642607,41642471,41642607,f,,,{},,
41654885,41642471,41654885,f,,,{},,
41642492,41642471,41642492,f,,,{},,
41642472,41642471,41642472,f,,,{},,
41642503,41642471,41642503,f,,,{},,
41642497,41642471,41642497,f,,,{},,
41654883,41642471,41654883,f,,,{},,
41642512,41642471,41642512,f,,,{},,
41654874,41642471,41654874,f,,,{},,
41647806,41642471,41647806,f,,,{},,
41642498,41642471,41642498,f,,,{},,
41647811,41642471,41647811,f,,,{},,
41655693,41642471,41655693,f,,,{},,
41654877,41642471,41654877,f,,,{},,
41654886,41642471,41654886,f,,,{},,
41642606,41642471,41642606,f,,,{},,
41642609,41642471,41642609,f,,,{},,
41642613,41642471,41642613,f,,,{},,
41642608,41642471,41642608,f,,,{},,
41654876,41642471,41654876,f,,,{},,
41642502,41642471,41642502,f,,,{},,
41655004,41642471,41655004,f,,,{},,
41654871,41642471,41654871,f,,,{},,
41642500,41642470,41642500,f,,,{},,
41642501,41642500,41642501,f,,,{},,
41647807,41642500,41647807,f,,,{},,
41654895,41642500,41654895,f,,,{},,
41654887,41642470,41654887,f,,,{},,
41654888,41654887,41654888,f,,,{},,
41642490,41642470,41642490,f,,,{},,
41642491,41642490,41642491,f,,,{},,
41644147,41641780,41644147,f,,,{},,
41644148,41644147,41644148,f,,,{},,
41644152,41644148,41644152,f,,,{},,
41644149,41644148,41644149,f,,,{},,
41644153,41644148,41644153,f,,,{},,
41642421,41641780,41642421,f,,,{},,
41644054,41642421,41644054,f,,,{},,
41644055,41644054,41644055,f,,,{},,
41644057,41642421,41644057,f,,,{},,
41644058,41644057,41644058,f,,,{},,
41642422,41642421,41642422,f,,,{},,
41644056,41642422,41644056,f,,,{},,
41642867,41642422,41642867,f,,,{},,
41642868,41642867,41642868,f,,,{},,
41642425,41642422,41642425,f,,,{},,
41642426,41642425,41642426,f,,,{},,
41642423,41642422,41642423,f,,,{},,
41655416,41642423,41655416,f,,,{},,
41642424,41642423,41642424,f,,,{},,
41655413,41642422,41655413,f,,,{},,
41655409,41642422,41655409,f,,,{},,
41655410,41655409,41655410,f,,,{},,
41655418,41655409,41655418,f,,,{},,
41655417,41655409,41655417,f,,,{},,
41644244,41642422,41644244,f,,,{},,
41644245,41644244,41644245,f,,,{},,
41655411,41642422,41655411,f,,,{},,
41655412,41655411,41655412,f,,,{},,
41655415,41655411,41655415,f,,,{},,
41655414,41655411,41655414,f,,,{},,
41642707,41642421,41642707,f,,,{},,
41642708,41642707,41642708,f,,,{},,
41644059,41642421,41644059,f,,,{},,
41644060,41644059,41644060,f,,,{},,
41641820,41641780,41641820,f,,,{},,
41641821,41641820,41641821,f,,,{},,
41649886,41641821,41649886,f,,,{},,
41641822,41641821,41641822,f,,,{},,
41649883,41641821,41649883,f,,,{},,
41649884,41641821,41649884,f,,,{},,
41649885,41641821,41649885,f,,,{},,
41649887,41641821,41649887,f,,,{},,
41641823,41641821,41641823,f,,,{},,
41652319,41641821,41652319,f,,,{},,
41641941,41641775,41641941,f,,,{},,
41641942,41641941,41641942,f,,,{},,
41642457,41641942,41642457,f,,,{},,
41642458,41642457,41642458,f,,,{},,
41642941,41641942,41642941,f,,,{},,
41645275,41642941,41645275,f,,,{},,
41642942,41642941,41642942,f,,,{},,
41647651,41642941,41647651,f,,,{},,
41651479,41642941,41651479,f,,,{},,
41645256,41642941,41645256,f,,,{},,
41647650,41642941,41647650,f,,,{},,
41644278,41641942,41644278,f,,,{},,
41644279,41644278,41644279,f,,,{},,
41646754,41644278,41646754,f,,,{},,
41655354,41644278,41655354,f,,,{},,
41647648,41641942,41647648,f,,,{},,
41647649,41647648,41647649,f,,,{},,
41641943,41641942,41641943,f,,,{},,
41646760,41641943,41646760,f,,,{},,
41646382,41641943,41646382,f,,,{},,
41642536,41641943,41642536,f,,,{},,
41646386,41641943,41646386,f,,,{},,
41641946,41641943,41641946,f,,,{},,
41644277,41641943,41644277,f,,,{},,
41655350,41641943,41655350,f,,,{},,
41641944,41641943,41641944,f,,,{},,
41641945,41641943,41641945,f,,,{},,
41655433,41641943,41655433,f,,,{},,
41646391,41641943,41646391,f,,,{},,
41645905,41641943,41645905,f,,,{},,
41646389,41641943,41646389,f,,,{},,
41646388,41641943,41646388,f,,,{},,
41646761,41641943,41646761,f,,,{},,
41645274,41641943,41645274,f,,,{},,
41642887,41641943,41642887,f,,,{},,
41655352,41641942,41655352,f,,,{},,
41655353,41655352,41655353,f,,,{},,
41655689,41641942,41655689,f,,,{},,
41655690,41655689,41655690,f,,,{},,
41649284,41641942,41649284,f,,,{},,
41649285,41649284,41649285,f,,,{},,
41646374,41641942,41646374,f,,,{},,
41646376,41646374,41646376,f,,,{},,
41646375,41646374,41646375,f,,,{},,
41646377,41646374,41646377,f,,,{},,
41646395,41641942,41646395,f,,,{},,
41646396,41646395,41646396,f,,,{},,
41646397,41641942,41646397,f,,,{},,
41646398,41646397,41646398,f,,,{},,
41646402,41646397,41646402,f,,,{},,
41646399,41646397,41646399,f,,,{},,
41646400,41646397,41646400,f,,,{},,
41646401,41646397,41646401,f,,,{},,
41646403,41641942,41646403,f,,,{},,
41646404,41646403,41646404,f,,,{},,
41643171,41641941,41643171,f,,,{},,
41643191,41643171,41643191,f,,,{},,
41643192,41643191,41643192,f,,,{},,
41643439,41643191,41643439,f,,,{},,
41643438,41643191,41643438,f,,,{},,
41648172,41643191,41648172,f,,,{},,
41652290,41643191,41652290,f,,,{},,
41651491,41643191,41651491,f,,,{},,
41651492,41643191,41651492,f,,,{},,
41643434,41643191,41643434,f,,,{},,
41645182,41643191,41645182,f,,,{},,
41654923,41643191,41654923,f,,,{},,
41643181,41643171,41643181,f,,,{},,
41651159,41643181,41651159,f,,,{},,
41643182,41643181,41643182,f,,,{},,
41643203,41643181,41643203,f,,,{},,
41647072,41643181,41647072,f,,,{},,
41652293,41643181,41652293,f,,,{},,
41643178,41643171,41643178,f,,,{},,
41652296,41643178,41652296,f,,,{},,
41651155,41643178,41651155,f,,,{},,
41651262,41643178,41651262,f,,,{},,
41652287,41643178,41652287,f,,,{},,
41643202,41643178,41643202,f,,,{},,
41651488,41643178,41651488,f,,,{},,
41643179,41643178,41643179,f,,,{},,
41643180,41643179,41643180,f,,,{},,
41643190,41643179,41643190,f,,,{},,
41643194,41643179,41643194,f,,,{},,
41643207,41643179,41643207,f,,,{},,
41643186,41643171,41643186,f,,,{},,
41643188,41643186,41643188,f,,,{},,
41643189,41643186,41643189,f,,,{},,
41651157,41643186,41651157,f,,,{},,
41651156,41643186,41651156,f,,,{},,
41651261,41643186,41651261,f,,,{},,
41643201,41643186,41643201,f,,,{},,
41651260,41643186,41651260,f,,,{},,
41648145,41643186,41648145,f,,,{},,
41649909,41643186,41649909,f,,,{},,
41643432,41643186,41643432,f,,,{},,
41643214,41643186,41643214,f,,,{},,
41648144,41643186,41648144,f,,,{},,
41648143,41643186,41648143,f,,,{},,
41643187,41643186,41643187,f,,,{},,
41646726,41643186,41646726,f,,,{},,
41651154,41643186,41651154,f,,,{},,
41652292,41643186,41652292,f,,,{},,
41643433,41643186,41643433,f,,,{},,
41646727,41643186,41646727,f,,,{},,
41651484,41643186,41651484,f,,,{},,
41652289,41643186,41652289,f,,,{},,
41652288,41643186,41652288,f,,,{},,
41643195,41643186,41643195,f,,,{},,
41652291,41643186,41652291,f,,,{},,
41652294,41643186,41652294,f,,,{},,
41643204,41643186,41643204,f,,,{},,
41652297,41643186,41652297,f,,,{},,
41643183,41643171,41643183,f,,,{},,
41643437,41643183,41643437,f,,,{},,
41643441,41643183,41643441,f,,,{},,
41649616,41643183,41649616,f,,,{},,
41643200,41643183,41643200,f,,,{},,
41643184,41643183,41643184,f,,,{},,
41651161,41643183,41651161,f,,,{},,
41651160,41643183,41651160,f,,,{},,
41649912,41643183,41649912,f,,,{},,
41649911,41643183,41649911,f,,,{},,
41649907,41643183,41649907,f,,,{},,
41649908,41643183,41649908,f,,,{},,
41649913,41643183,41649913,f,,,{},,
41651264,41643183,41651264,f,,,{},,
41651265,41643183,41651265,f,,,{},,
41651463,41643183,41651463,f,,,{},,
41651461,41643183,41651461,f,,,{},,
41651462,41643183,41651462,f,,,{},,
41643435,41643183,41643435,f,,,{},,
41643440,41643183,41643440,f,,,{},,
41651487,41643183,41651487,f,,,{},,
41651486,41643183,41651486,f,,,{},,
41651485,41643183,41651485,f,,,{},,
41651808,41643183,41651808,f,,,{},,
41652295,41643183,41652295,f,,,{},,
41643193,41643183,41643193,f,,,{},,
41655355,41643183,41655355,f,,,{},,
41646729,41643183,41646729,f,,,{},,
41646728,41643183,41646728,f,,,{},,
41643401,41643171,41643401,f,,,{},,
41651158,41643401,41651158,f,,,{},,
41643402,41643401,41643402,f,,,{},,
41655434,41643401,41655434,f,,,{},,
41648142,41643401,41648142,f,,,{},,
41652404,41643401,41652404,f,,,{},,
41643172,41643171,41643172,f,,,{},,
41643436,41643172,41643436,f,,,{},,
41643173,41643172,41643173,f,,,{},,
41645720,41643172,41645720,f,,,{},,
41649910,41643172,41649910,f,,,{},,
41651263,41643172,41651263,f,,,{},,
41651266,41643172,41651266,f,,,{},,
41646730,41643172,41646730,f,,,{},,
41651489,41643171,41651489,f,,,{},,
41651490,41651489,41651490,f,,,{},,
41654922,41651489,41654922,f,,,{},,
41646405,41641775,41646405,f,,,{},,
41646423,41646405,41646423,f,,,{},,
41646428,41646423,41646428,f,,,{},,
