id,subject_dataset_key,subject_rank,subject_name,target_rank,target_name,target_id
6152,1189,GENUS,Koperta,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6153,1096,GENUS,Sarpestus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6154,1189,GENUS,Conoguinula,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6155,1096,GENUS,Nyhimbricus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6156,1189,GENUS,Janastana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6157,1096,GENUS,Ruandopsis,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6158,1096,GENUS,Torenadoga,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6159,1096,GENUS,Toropsis,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6160,1096,GENUS,Bertawolia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6161,1096,GENUS,Evansolidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6162,1096,GENUS,Omanana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6163,1096,GENUS,Calliscarta,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6164,1096,GENUS,Jannius,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6165,1096,GENUS,Wolfella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6166,1096,GENUS,Chlidochrus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6167,1096,GENUS,Equeefa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6168,1096,GENUS,Mesagallia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6169,1096,GENUS,Signoretia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6170,1096,GENUS,Larsenolidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6171,1096,GENUS,Penthimia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6172,1189,GENUS,Sibovia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6173,1096,GENUS,Fedotartessus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6174,1096,GENUS,Maynacerus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6175,1096,GENUS,Cestius,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6176,1096,GENUS,Coelindroma,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6177,1096,GENUS,Moorada,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6178,1096,GENUS,Kyphoctella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6179,1096,GENUS,Tenuacia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6180,1096,GENUS,Chinaia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6181,1096,GENUS,Atanus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6182,1096,GENUS,Paracyrta,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6183,1096,GENUS,Nesocerus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6184,1096,GENUS,Austrocerus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6185,1189,GENUS,Madumbra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6186,1096,GENUS,Onblavia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6187,1189,GENUS,Erasmoneura,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6188,1096,GENUS,Tinocripus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6189,1096,GENUS,Heidinus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6190,1096,GENUS,Pygotettix,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6191,1096,GENUS,Albicostella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6192,1096,GENUS,Alosarpestus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6193,1189,GENUS,Ghauriana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6194,1189,GENUS,Aguatala,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6195,1096,GENUS,Paradoxivena,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6196,1096,GENUS,Chaparea,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6197,1096,GENUS,Crassana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6198,1096,GENUS,Yuraca,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6199,1096,GENUS,Platyhynna,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6200,1096,GENUS,Banus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6201,1096,GENUS,Alotartessus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6202,1096,GENUS,Tartessella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6203,1189,GENUS,Aphanalebra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6204,1189,GENUS,Madicola,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6205,1189,GENUS,Velu,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6206,1096,GENUS,Caplopa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6207,1096,GENUS,Megalopsius,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6208,1096,GENUS,Magnentius,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6209,1096,GENUS,Mesamia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6210,1096,GENUS,Univagris,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6211,1096,GENUS,Rhytidodus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6212,1189,GENUS,Dikrellidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6213,1096,GENUS,Thalattoscopus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6214,1096,GENUS,Calamotettix,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6215,1096,GENUS,Omanellinus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6216,1096,GENUS,Acinopterus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6217,1096,GENUS,Gressittella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6218,1189,GENUS,Catagonalia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6219,1096,GENUS,Jikradia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6220,1096,GENUS,Crispina,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6221,1096,GENUS,Neodartus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6222,1189,GENUS,Schildola,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6223,1189,GENUS,Eldama,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6224,1096,GENUS,Leopallia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6225,1096,GENUS,Paracolladonus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6226,1096,GENUS,Pseudolausulus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6227,1096,GENUS,Madagella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6228,1096,GENUS,Placidellus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6229,1189,GENUS,Bothrogonia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6230,1096,GENUS,Parakrisna,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6231,1096,GENUS,Cechenotettix,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6232,1189,GENUS,Stictoscarta,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6233,1096,GENUS,Delospilopterus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6234,1189,GENUS,Limonella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6235,1096,GENUS,Omanella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6236,1096,GENUS,Discocephalana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6237,1096,GENUS,Angolaia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6238,1096,GENUS,Arapona,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6239,1096,GENUS,Macropsis,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6240,1096,GENUS,Galboa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6241,1189,GENUS,Seriana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6242,1189,GENUS,Cubnara,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6243,1096,GENUS,Sectoculus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6244,1189,GENUS,Madaura,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6245,1096,GENUS,Ulopa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6246,1096,GENUS,Kravilidius,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6247,1096,GENUS,Citorus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6248,1096,GENUS,Pingellus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6249,1096,GENUS,Docalidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6250,1096,GENUS,Onukigallia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6251,1096,GENUS,Asichnus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6252,1096,GENUS,Mainda,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6253,1189,GENUS,Paraquichira,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6254,1096,GENUS,Jassolidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6255,1096,GENUS,Capoideus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6256,1096,GENUS,Novolopa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6257,1189,GENUS,Metascarta,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6258,1096,GENUS,Sincholata,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6259,1189,GENUS,Ahimia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6260,1096,GENUS,Limbanus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6261,1096,GENUS,Boundarus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6262,1189,GENUS,Pemoasca,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6263,1189,GENUS,Teloguina,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6264,1096,GENUS,Odzalana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6265,1096,GENUS,Tasnimocerus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6266,1096,GENUS,Cocrassana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6267,1096,GENUS,Conversana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6268,1096,GENUS,Citripo,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6269,1096,GENUS,Archeguina,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6270,1096,GENUS,Phlepsanus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6271,1096,GENUS,Marcapatiana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6272,1096,GENUS,Alocoelidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6273,1189,GENUS,Moruloguina,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6274,1096,GENUS,Concepciona,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6275,1189,GENUS,Gorgonalia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6276,1096,GENUS,Elrabonia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6277,1096,GENUS,Opio,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6278,1189,GENUS,Erythridula,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6279,1189,GENUS,Monomada,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6280,1096,GENUS,Crinorus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6281,1189,GENUS,Mesogonia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6282,1096,GENUS,Grootonia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6283,1096,GENUS,Smicrocotis,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6284,1096,GENUS,Eovulturnops,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6285,1189,GENUS,Sweta,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6286,1189,GENUS,Iseza,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6287,1096,GENUS,Neodonus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6288,1096,GENUS,Mendrausus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6289,1096,GENUS,Curvimonus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6290,1096,GENUS,Spangbergiella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6291,1096,GENUS,Afrosteles,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6292,1189,GENUS,Neozygina,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6293,1096,GENUS,Futasujinus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6294,1096,GENUS,Jassulus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6295,1096,GENUS,Mogenola,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6296,1096,GENUS,Paivanana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6297,1189,GENUS,Pasara,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6298,1096,GENUS,Bardana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6299,1096,GENUS,Aplanatus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6300,1096,GENUS,Complanledra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6301,1096,GENUS,Lystridea,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6302,1096,GENUS,Vangama,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6303,1189,GENUS,Uzeldikra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6304,1096,GENUS,Polana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6305,1096,GENUS,Eurymela,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6306,1096,GENUS,Roxasella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6307,1096,GENUS,Brazosa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6308,1096,GENUS,Drabescoides,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6309,1096,GENUS,Mlanje,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6310,1096,GENUS,Mesoparopia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6311,1096,GENUS,Renosteria,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6312,1096,GENUS,Jivena,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6313,1096,GENUS,Litura,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6314,1096,GENUS,Macroceps,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6315,1096,GENUS,Hatralixia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6316,1096,GENUS,Bolidiana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6317,1189,GENUS,Luvila,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6318,1189,GENUS,Rossmoneura,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6319,1096,GENUS,Allotapes,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6320,1096,GENUS,Kutara,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6321,1096,GENUS,Wiloatma,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6322,1189,GENUS,Erabla,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6323,1096,GENUS,Scaphosteles,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6324,1096,GENUS,Racinolidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6325,1096,GENUS,Hespenedra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6326,1096,GENUS,Idiocerella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6327,1096,GENUS,Spinulana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6328,1096,GENUS,Nionia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6329,1189,GENUS,Davmata,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6330,1096,GENUS,Crumbana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6331,1096,GENUS,Nigridonus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6332,1096,GENUS,Polyamia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6333,1096,GENUS,Tambocerus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6334,1096,GENUS,Laevilidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6335,1096,GENUS,Fitchana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6336,1096,GENUS,Grunchia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6337,1189,GENUS,Alebroides,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6338,1189,GENUS,Nandara,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6339,1189,GENUS,Dichrophleps,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6340,1189,GENUS,Jakrama,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6341,1096,GENUS,Icaia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6342,1096,GENUS,Saadevra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6343,1189,GENUS,Plesiommata,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6344,1096,GENUS,Limotettix,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6345,1096,GENUS,Dolyobius,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6346,1096,GENUS,Nannicerus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6347,1096,GENUS,Olidiana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6348,1096,GENUS,Aflexia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6349,1096,GENUS,Parafieberiella,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6350,1096,GENUS,Tetralidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6351,1096,GENUS,Cyrta,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6352,1189,GENUS,Sharoka,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6353,1096,GENUS,Amplicoelidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6354,1096,GENUS,Corilidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6355,1189,GENUS,Sirosoma,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6356,1096,GENUS,Cocoelidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6357,1096,GENUS,Lasioscopus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6358,1096,GENUS,Diacra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6359,1096,GENUS,Nedangia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6360,1096,GENUS,Stylolidia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6361,1189,GENUS,Mucrometopia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6362,1096,GENUS,Cetexa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6363,1096,GENUS,Perubahita,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6364,1096,GENUS,Pasaremus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6365,1189,GENUS,Alebrasca,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6366,1096,GENUS,Restiobia,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6367,1189,GENUS,Kerygma,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6368,1096,GENUS,Cochlorhinus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6369,1096,GENUS,Lemellus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6370,1096,GENUS,Neobufonaria,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6371,1189,GENUS,Jacobiasca,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6372,1096,GENUS,Cedarotettix,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6373,1096,GENUS,Brasilanus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6374,1096,GENUS,Zonana,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6375,1189,GENUS,Ahmedra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6376,1096,GENUS,Lascumbresa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6377,1096,GENUS,Graphocraerus,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6378,1189,GENUS,Perugina,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6379,1096,GENUS,Gehundra,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6380,1096,GENUS,Adiaerotoma,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6381,1096,GENUS,Cunedda,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6382,1096,GENUS,Lebradea,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6383,1189,GENUS,Jotwa,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6384,1189,GENUS,Spinigina,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6385,1096,GENUS,Tahura,FAMILY,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
